,SHIPMENT_NUMBER,LAT,LON,RECORD_TIMESTAMP,PROJECT_ID,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,is_delayed,Distance_km,Step_Count,Ferry_Involved
1788,SEZHUK-231120-264600,51.269112262496705,-1.10183351088149,2023-12-01 07:02:00+00:00,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK000435,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.51939,-0.000971,51.269448,-1.103727,2023-12-01T01:30:00.000Z,2023-12-01T02:30:00.000Z,2023-12-01T06:30:00.000Z,2023-12-01 07:00:00+00:00,False,212.4437,72,False
1789,SEZHUK-231120-264601,51.2690709218697,-1.10248239984733,2023-12-07 08:05:00+00:00,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK000435,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.51939,-0.000971,51.269448,-1.103727,2023-12-07T01:30:00.000Z,2023-12-07T02:30:00.000Z,2023-12-07T06:30:00.000Z,2023-12-07 07:00:00+00:00,True,212.4437,72,False
1790,SEZHUK-231120-264602,51.269114159883905,-1.10314987170138,2023-12-08 09:11:00+00:00,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK000435,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.51939,-0.000971,51.269448,-1.103727,2023-12-08T01:30:00.000Z,2023-12-08T02:30:00.000Z,2023-12-08T06:00:00.000Z,2023-12-08 18:00:00+00:00,False,212.4437,72,False
1791,SEZHUK-231120-264645,51.4875219423382,0.232368250686488,2023-11-22 04:41:00+00:00,c7051f08-8889-4b8c-85b7-09833a679b7e,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,ME11 5AR,53.462845,-2.896967,51.411125,0.752907,2023-11-21T11:00:00.000Z,2023-11-21T11:01:00.000Z,2023-11-22T07:55:00.000Z,2023-11-22 08:25:00+00:00,False,425.6344,46,False
1792,SEZHUK-231120-264647,53.7347865,-1.6122357,2023-11-28 08:57:00+00:00,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000199,3.5 T Van,LWB Van,LS10 1SL,ME12 1LP,53.771668,-1.514934,51.431249,0.750564,2023-11-21T12:00:00.000Z,2023-11-21T12:30:00.000Z,2023-11-21T17:30:00.000Z,2023-11-21 18:00:00+00:00,True,385.62379999999996,56,False
1793,SEZHUK-231120-264653,53.4708408,-2.0952742,2023-11-23 08:18:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MK42 6EY,53.462845,-2.896967,52.093182,-0.475758,2023-11-22T16:00:00.000Z,2023-11-22T16:01:00.000Z,2023-11-22T22:55:00.000Z,2023-11-22 23:25:00+00:00,True,281.0824,37,False
1794,SEZHUK-231120-264655,53.016584,-2.32540801666667,2023-11-22 11:44:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000781,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CV9 2SQ,53.462845,-2.896967,52.583936,-1.557171,2023-11-22T09:00:00.000Z,2023-11-22T09:01:00.000Z,2023-11-22T13:55:00.000Z,2023-11-22 14:25:00+00:00,False,166.7632,29,False
1795,SEZHUK-231120-264686,51.54388432390991,-0.358650907874107,2023-11-22 08:08:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,UB6 8UH,53.462845,-2.896967,51.54329,-0.358536,2023-11-21T12:00:00.000Z,2023-11-21T12:01:00.000Z,2023-11-22T07:55:00.000Z,2023-11-22 08:25:00+00:00,False,334.40709999999996,26,False
1796,SEZHUK-231120-264702,51.6952489642426,-3.02481528371572,2023-11-21 15:14:00+00:00,7ca7be9f-26f8-498e-8c4f-4eef17f69820,CAUK000034,18T Rigid,High Security,AL10 9TR,GL12 8BT,51.772167,-0.250353,51.628034,-2.436777,2023-11-21T05:00:00.000Z,2023-11-21T05:30:00.000Z,2023-11-21T08:30:00.000Z,2023-11-21 09:00:00+00:00,True,203.5634,62,False
1797,SEZHUK-231120-264725,52.7154006958008,-1.28831994533539,2023-11-22 08:40:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NN15 5YT,53.293393,-1.074008,52.370504,-0.684925,2023-11-21T18:00:00.000Z,2023-11-21T18:59:00.000Z,2023-11-22T06:35:00.000Z,2023-11-22 07:05:00+00:00,True,136.604,48,False
1798,SEZHUK-231120-264729,53.7347851,-1.6122324,2023-11-22 10:57:00+00:00,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000199,18T Rigid,Curtain Side,LS10 1SL,PE7 2PG,53.771668,-1.514934,52.559034,-0.174334,2023-11-21T09:00:00.000Z,2023-11-21T09:30:00.000Z,2023-11-21T12:00:00.000Z,2023-11-21 13:00:00+00:00,True,190.6769,50,False
1799,SEZHUK-231120-264730,51.47581399,-2.52948113,2023-11-21 08:31:00+00:00,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,BS16 3SB,53.771668,-1.514934,51.476091,-2.527994,2023-11-21T02:00:00.000Z,2023-11-21T02:30:00.000Z,2023-11-21T09:30:00.000Z,2023-11-21 10:00:00+00:00,False,327.6115,27,False
1800,SEZHUK-231120-264734,52.400469,-1.5504338,2023-11-22 12:21:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000770,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NN4 9BB,53.293393,-1.074008,52.215154,-0.947502,2023-11-21T16:00:00.000Z,2023-11-21T16:59:00.000Z,2023-11-22T07:35:00.000Z,2023-11-22 08:05:00+00:00,True,152.8545,28,False
1801,SEZHUK-231120-264745,51.4747643,-2.5271236,2023-11-21 12:34:00+00:00,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,LS11 5LX,BS16 3SB,53.767204,-1.547784,51.476091,-2.527994,2023-11-21T04:00:00.000Z,2023-11-21T04:30:00.000Z,2023-11-21T11:30:00.000Z,2023-11-21 12:00:00+00:00,True,330.93890000000005,31,False
1802,SEZHUK-231120-264746,51.4759534243042,-2.52920198902539,2023-11-21 14:44:00+00:00,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,BS16 3SB,53.771668,-1.514934,51.476091,-2.527994,2023-11-21T06:00:00.000Z,2023-11-21T06:30:00.000Z,2023-11-21T13:00:00.000Z,2023-11-21 14:00:00+00:00,True,327.6115,27,False
1803,SEZHUK-231121-264840,51.4007867,-0.2445395,2023-11-23 11:11:00+00:00,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,KT3 4PT,53.324964,-2.758291,51.401136,-0.244751,2023-11-22T07:00:00.000Z,2023-11-22T14:00:00.000Z,2023-11-23T09:17:00.000Z,2023-11-23 09:45:00+00:00,True,352.4145,40,False
1804,SEZHUK-231121-264846,51.504423506148704,0.326962125432361,2023-11-22 11:48:00+00:00,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,NW10 6QY,51.510091,0.459598,51.52668,-0.235678,2023-11-22T09:00:00.000Z,2023-11-22T09:30:00.000Z,2023-11-22T14:30:00.000Z,2023-11-22 15:00:00+00:00,False,67.48530000000001,42,False
1805,SEZHUK-231121-264860,54.90509095,-1.48251798,2023-11-23 09:42:00+00:00,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000022,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NE38 8NW,52.690284,-1.548894,54.88997,-1.501427,2023-11-22T14:00:00.000Z,2023-11-22T15:00:00.000Z,2023-11-23T08:30:00.000Z,2023-11-23 09:00:00+00:00,True,283.97659999999996,26,False
1806,SEZHUK-231121-264861,51.5004510618746,-2.67778647132218,2023-11-22 16:16:00+00:00,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NP16 6UD,52.690284,-1.548894,51.614678,-2.674519,2023-11-22T12:00:00.000Z,2023-11-22T13:00:00.000Z,2023-11-23T08:30:00.000Z,2023-11-23 09:00:00+00:00,False,181.359,21,False
1807,SEZHUK-231121-264863,53.4930367616226,-2.630025883263,2023-11-21 16:12:00+00:00,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-11-21T10:00:00.000Z,2023-11-21T10:30:00.000Z,2023-11-21T16:30:00.000Z,2023-11-21 17:00:00+00:00,False,77.91260000000001,20,False
1808,SEZHUK-231121-264866,52.5793601836138,-1.88912497989198,2023-11-21 20:18:00+00:00,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-11-21T10:00:00.000Z,2023-11-21T10:30:00.000Z,2023-11-21T16:30:00.000Z,2023-11-21 17:00:00+00:00,True,93.6587,32,False
1809,SEZHUK-231121-264872,52.6036212181413,-1.19088100655507,2023-11-21 16:01:00+00:00,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-11-21T10:00:00.000Z,2023-11-21T10:30:00.000Z,2023-11-21T16:30:00.000Z,2023-11-21 17:00:00+00:00,False,181.2419,45,False
1810,SEZHUK-231121-264876,52.6024845733434,-1.19174037711701,2023-11-21 13:28:00+00:00,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-11-21T10:00:00.000Z,2023-11-21T10:30:00.000Z,2023-11-21T16:30:00.000Z,2023-11-21 17:00:00+00:00,False,152.7388,50,False
1811,SEZHUK-231121-264879,52.83592185738431,-1.29674031009111,2023-11-21 14:28:00+00:00,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-21T10:00:00.000Z,2023-11-21T10:30:00.000Z,2023-11-21T16:30:00.000Z,2023-11-21 17:00:00+00:00,False,183.4421,42,False
1812,SEZHUK-231121-264882,53.6046031426634,-1.27159582221574,2023-11-23 10:38:00+00:00,872e72c8-dd37-43fe-820c-ff962d398840,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,NN4 9BA,WF9 2RH,52.213462,-0.951036,53.601298,-1.266222,2023-11-23T05:00:00.000Z,2023-11-23T06:00:00.000Z,2023-11-23T10:30:00.000Z,2023-11-23 11:30:00+00:00,False,181.4855,33,False
1813,SEZHUK-231121-264885,53.4657579785222,-2.89691182073786,2023-11-22 19:34:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CV9 2SQ,53.462845,-2.896967,52.583936,-1.557171,2023-11-22T15:00:00.000Z,2023-11-22T15:01:00.000Z,2023-11-23T04:00:00.000Z,2023-11-23 04:30:00+00:00,False,166.7632,29,False
1814,SEZHUK-231121-264886,53.466004,-2.896816,2023-11-22 21:34:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CV9 2SQ,53.462845,-2.896967,52.583936,-1.557171,2023-11-22T16:00:00.000Z,2023-11-22T16:01:00.000Z,2023-11-23T04:00:00.000Z,2023-11-23 04:30:00+00:00,False,166.7632,29,False
1815,SEZHUK-231121-264900,51.408456946528496,0.762153921582158,2023-11-23 09:53:00+00:00,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,ME11 5AR,53.462845,-2.896967,51.411125,0.752907,2023-11-22T18:00:00.000Z,2023-11-22T18:01:00.000Z,2023-11-23T09:55:00.000Z,2023-11-23 10:25:00+00:00,False,425.6344,46,False
1816,SEZHUK-231121-264950,52.037507901672,-0.680614755050947,2023-11-23 23:40:00+00:00,b145965f-b287-43cb-af63-751b918f0ec8,CAUK000894,Tractor Unit,Curtain-Side 13.6M Trailer,ML4 3NW,MK17 8FF,55.821702,-4.036872,52.040191,-0.673743,2023-11-23T12:00:00.000Z,2023-11-23T12:30:00.000Z,2023-11-24T08:30:00.000Z,2023-11-24 09:00:00+00:00,False,556.8519,40,False
1817,SEZHUK-231121-265018,54.8448932,-5.8006076,2023-11-24 08:12:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT40 1AX,53.293393,-1.074008,54.84518,-5.80489,2023-11-22T06:00:00.000Z,2023-11-22T06:59:00.000Z,2023-11-24T19:30:00.000Z,2023-11-24 22:00:00+00:00,False,604.0299,115,True
1818,SEZHUK-231121-265042,52.0807247,-1.32985189,2023-11-23 09:05:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2023-11-23T04:39:18.000Z,2023-11-23T05:38:18.000Z,2023-11-23T08:25:00.000Z,2023-11-23 08:55:00+00:00,False,170.9698,54,False
1819,SEZHUK-231121-265069,52.603438333333294,-1.19194666666667,2023-11-22 15:27:00+00:00,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-22T10:00:00.000Z,2023-11-22T10:30:00.000Z,2023-11-22T16:30:00.000Z,2023-11-22 17:00:00+00:00,False,183.4421,42,False
1820,SEZHUK-231121-265105,53.29292440881991,-1.06912316459837,2023-11-23 17:05:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2023-11-23T05:00:00.000Z,2023-11-23T05:59:00.000Z,2023-11-23T10:25:00.000Z,2023-11-23 10:55:00+00:00,True,170.9698,54,False
1821,SEZHUK-231122-265119,53.9456054261486,-1.37026356070012,2023-11-23 10:44:00+00:00,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,EN2 9BQ,55.003467,-3.042858,51.677176,-0.095887,2023-11-23T06:00:00.000Z,2023-11-23T15:00:00.000Z,2023-11-24T08:00:00.000Z,2023-11-24 15:59:00+00:00,False,498.3469,28,False
1822,SEZHUK-231122-265135,55.90143173,-3.58779784,2023-11-28 06:14:00+00:00,d04c44f7-f1b2-466e-be15-e88ab9443f50,CAUK000155,Tractor Unit,Box,DA8 1DL,EH54 8QX,51.493182,0.167098,55.901847,-3.583873,2023-11-27T11:00:00.000Z,2023-11-27T11:30:00.000Z,2023-11-28T08:00:00.000Z,2023-11-28 08:30:00+00:00,False,666.8169,86,False
1823,SEZHUK-231122-265137,55.9014526,-3.5873077,2023-11-28 05:39:00+00:00,d04c44f7-f1b2-466e-be15-e88ab9443f50,CAUK000155,Tractor Unit,Box,RM9 6RS,EH54 8QX,51.530739,0.138456,55.901847,-3.583873,2023-11-27T11:00:00.000Z,2023-11-27T11:30:00.000Z,2023-11-28T08:00:00.000Z,2023-11-28 08:30:00+00:00,False,662.9745,62,False
1824,SEZHUK-231122-265138,51.4188332,-0.9822365,2023-11-23 14:24:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000993,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RG2 0PN,53.293393,-1.074008,51.419654,-0.973301,2023-11-23T06:00:00.000Z,2023-11-23T06:59:00.000Z,2023-11-23T13:55:00.000Z,2023-11-23 14:25:00+00:00,False,279.6966,59,False
1825,SEZHUK-231122-265140,52.93407421,-1.183247,2023-11-23 16:35:00+00:00,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,HP22 5BL,NG7 2SD,51.779657,-0.772897,52.934662,-1.181471,2023-11-23T09:00:00.000Z,2023-11-23T09:30:00.000Z,2023-11-23T13:30:00.000Z,2023-11-23 14:00:00+00:00,True,161.5586,73,False
1826,SEZHUK-231122-265143,51.5163388,0.1003221,2023-11-23 08:51:00+00:00,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,RG24 8PD,IG11 0DS,51.279249,-1.072926,51.515717,0.100453,2023-11-23T10:00:00.000Z,2023-11-23T10:30:00.000Z,2023-11-23T13:30:00.000Z,2023-11-23 14:00:00+00:00,False,113.2303,53,False
1827,SEZHUK-231122-265145,52.4831849339677,-1.86615357824776,2023-11-23 13:30:00+00:00,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,WS10 7WL,B8 1AE,52.543992,-2.030867,52.482568,-1.868331,2023-11-23T09:00:00.000Z,2023-11-23T09:30:00.000Z,2023-11-23T13:30:00.000Z,2023-11-23 14:00:00+00:00,False,21.2099,30,False
1828,SEZHUK-231122-265146,52.4846851,-1.8574405,2023-11-23 15:52:00+00:00,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,CF37 5TF,B8 1AE,51.572559,-3.291144,52.482568,-1.868331,2023-11-23T09:00:00.000Z,2023-11-23T09:30:00.000Z,2023-11-23T13:30:00.000Z,2023-11-23 14:00:00+00:00,True,183.2145,53,False
1829,SEZHUK-231122-265151,51.529033953767104,-0.238280252547012,2023-11-23 14:24:00+00:00,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,NW10 6QY,51.510091,0.459598,51.52668,-0.235678,2023-11-23T09:00:00.000Z,2023-11-23T09:30:00.000Z,2023-11-23T13:30:00.000Z,2023-11-23 14:00:00+00:00,False,67.48530000000001,42,False
1830,SEZHUK-231122-265160,53.214000701904304,-1.32432997226715,2023-11-23 08:50:00+00:00,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NG16 3SE,53.293393,-1.074008,53.028146,-1.292116,2023-11-23T03:00:00.000Z,2023-11-23T03:59:00.000Z,2023-11-23T06:55:00.000Z,2023-11-23 07:25:00+00:00,True,50.2767,33,False
1831,SEZHUK-231122-265191,52.6472817274336,-1.21600540933427,2023-11-29 02:26:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-29T00:30:00.000Z,2023-11-29T01:00:00.000Z,2023-11-30T02:30:00.000Z,2023-11-30 03:00:00+00:00,False,164.0685,32,False
1832,SEZHUK-231122-265202,52.6443556272516,-1.21829405578574,2023-11-26 02:23:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-26T00:30:00.000Z,2023-11-26T01:00:00.000Z,2023-11-27T02:30:00.000Z,2023-11-27 03:00:00+00:00,False,164.0685,32,False
1833,SEZHUK-231122-265206,52.665528235293,-1.23363370144156,2023-12-06 02:44:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-12-02T00:30:00.000Z,2023-12-02T01:00:00.000Z,2023-12-03T02:30:00.000Z,2023-12-03 03:00:00+00:00,True,164.0685,32,False
1834,SEZHUK-231122-265210,52.647291524035694,-1.21611796830577,2023-11-28 02:42:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-28T00:30:00.000Z,2023-11-28T01:00:00.000Z,2023-11-29T02:30:00.000Z,2023-11-29 03:00:00+00:00,False,164.0685,32,False
1835,SEZHUK-231122-265226,52.649079446009,-1.22219850848611,2023-11-27 02:22:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-27T00:30:00.000Z,2023-11-27T01:00:00.000Z,2023-11-28T02:30:00.000Z,2023-11-28 03:00:00+00:00,False,164.0685,32,False
1836,SEZHUK-231122-265229,52.6462960872946,-1.21768749511287,2023-11-30 02:37:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-30T00:30:00.000Z,2023-11-30T01:00:00.000Z,2023-12-01T02:30:00.000Z,2023-12-01 03:00:00+00:00,False,164.0685,32,False
1837,SEZHUK-231122-265232,52.6455847262001,-1.21647680153447,2023-12-01 02:09:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-12-01T00:30:00.000Z,2023-12-01T01:00:00.000Z,2023-12-02T02:30:00.000Z,2023-12-02 03:00:00+00:00,False,164.0685,32,False
1838,SEZHUK-231122-265255,53.7339005,-1.6037915,2023-12-02 04:25:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-02T03:15:00.000Z,2023-12-02T03:45:00.000Z,2023-12-02T05:00:00.000Z,2023-12-02 05:30:00+00:00,False,41.707800000000006,21,False
1839,SEZHUK-231122-265263,53.7343296192202,-1.60416574021413,2023-11-27 04:25:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-27T03:15:00.000Z,2023-11-27T03:45:00.000Z,2023-11-27T05:00:00.000Z,2023-11-27 05:30:00+00:00,False,41.707800000000006,21,False
1840,SEZHUK-231122-265277,52.6474336866264,-1.21589904205879,2023-11-28 02:14:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-28T00:30:00.000Z,2023-11-28T01:00:00.000Z,2023-11-28T03:00:00.000Z,2023-11-28 03:30:00+00:00,False,112.6611,21,False
1841,SEZHUK-231122-265278,52.6462088959472,-1.21763325964659,2023-11-26 01:44:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-27T00:30:00.000Z,2023-11-27T01:00:00.000Z,2023-11-27T03:00:00.000Z,2023-11-27 03:30:00+00:00,False,112.6611,21,False
1842,SEZHUK-231122-265281,52.6463103547817,-1.21750060616301,2023-12-03 03:18:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-03T00:30:00.000Z,2023-12-03T01:00:00.000Z,2023-12-03T03:00:00.000Z,2023-12-03 03:30:00+00:00,False,112.6611,21,False
1843,SEZHUK-231122-265296,53.733960793047,-1.60422401785267,2023-11-28 04:22:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-28T03:15:00.000Z,2023-11-28T03:45:00.000Z,2023-11-28T05:00:00.000Z,2023-11-28 05:30:00+00:00,False,41.707800000000006,21,False
1844,SEZHUK-231122-265299,52.647248615404095,-1.21602459268706,2023-12-02 02:19:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-02T00:30:00.000Z,2023-12-02T01:00:00.000Z,2023-12-02T03:00:00.000Z,2023-12-02 03:30:00+00:00,False,112.6611,21,False
1845,SEZHUK-231122-265303,53.7333149227144,-1.60476191126898,2023-11-29 04:30:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-29T03:15:00.000Z,2023-11-29T03:45:00.000Z,2023-11-29T05:00:00.000Z,2023-11-29 05:30:00+00:00,False,41.707800000000006,21,False
1846,SEZHUK-231122-265309,53.73358090945,-1.60424549365248,2023-12-03 05:47:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-03T03:15:00.000Z,2023-12-03T03:45:00.000Z,2023-12-03T05:00:00.000Z,2023-12-03 05:30:00+00:00,False,41.707800000000006,21,False
1847,SEZHUK-231122-265312,52.6472373988326,-1.21601500813867,2023-11-29 02:21:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-29T00:30:00.000Z,2023-11-29T01:00:00.000Z,2023-11-29T03:00:00.000Z,2023-11-29 03:30:00+00:00,False,112.6611,21,False
1848,SEZHUK-231122-265313,53.7347670818266,-1.60466175603369,2023-11-30 03:58:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-30T03:15:00.000Z,2023-11-30T03:45:00.000Z,2023-11-30T05:00:00.000Z,2023-11-30 05:30:00+00:00,False,41.707800000000006,21,False
1849,SEZHUK-231122-265324,53.7343096792188,-1.60383224637445,2023-12-01 03:54:00+00:00,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-01T03:15:00.000Z,2023-12-01T03:45:00.000Z,2023-12-01T05:00:00.000Z,2023-12-01 05:30:00+00:00,False,41.707800000000006,21,False
